product_name,specs,price,brand,category,image_array
Axioo Mybook Hype JKT48 I3 1215/16GB/W11/GREY,"I3 1215/16GB/512/W11/14""FHD/GREY",5550,Axioo,laptop,https://p19-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/98c0e3baa2604f64bc21ff40372b5a55~tplv-aphluv4xwc-resize-jpeg:700:0.jpeg?lk3s=0ccea506&x-expires=1769163714&x-signature=ozw2k5SQ0l6L69jQW9vOu80qNsE%3D&x-signature-webp=kyvLmCfnPEEpNMNqm%2BEy8XSHw4s%3D
Axioo Mybook Hype 5 G12 I5/8GB/256/DOS/BLK,"I5 1235/8GB/256/DOS/14""FHD IPS/BLACK",5820,Axioo,laptop,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/img/VqbcmM/2024/10/30/f7297f45-3c3c-49be-9503-cddfee0724bf.jpg~tplv-aphluv4xwc-resize-jpeg:700:0.jpeg?lk3s=0ccea506&x-expires=1769163647&x-signature=5h%2Fb03a3GH6ejYGwdswJwihG0mM%3D&x-signature-webp=53k%2FBgfa6kmSefi8pjYBxezOV6s%3D
Axioo Mybook Hype 5 G12 I5/16GB/512/DOS/BLK,"I5 1235/16GB/512/DOS/14""FHD IPS/BLACK",6375,Axioo,laptop,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/img/VqbcmM/2024/10/30/ed4cb565-dad8-4fde-95f5-fb7e816564fe.jpg~tplv-aphluv4xwc-resize-jpeg:700:0.jpeg?lk3s=0ccea506&x-expires=1769163647&x-signature=rRDcdINQpOJKDyMJZrsjbsa8Iao%3D&x-signature-webp=0o7u8ZhaRefKaFVdhQWwZ79XXQQ%3D
Axioo Mybook Hype 5 G12 I5/16GB/512/W11/BLK,"I5 1235/16GB/512/W11/14""FHD IPS/BLACK",6625,Axioo,laptop,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/img/VqbcmM/2024/10/30/f7297f45-3c3c-49be-9503-cddfee0724bf.jpg~tplv-aphluv4xwc-resize-jpeg:700:0.jpeg?lk3s=0ccea506&x-expires=1769163647&x-signature=5h%2Fb03a3GH6ejYGwdswJwihG0mM%3D&x-signature-webp=53k%2FBgfa6kmSefi8pjYBxezOV6s%3D
Axioo Mybook Hype 5 (X3) JKT48 R5 3500/8GB/256/DOS/GREY,"R5 3500/8GB/256/DOS/14""FHD IPS/GREY",4425,Axioo,laptop,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/img/VqbcmM/2024/7/24/dd3ea9bf-54ce-4a76-91d4-ef862526f838.png~tplv-aphluv4xwc-resize-jpeg:700:0.jpeg?lk3s=0ccea506&x-expires=1769163608&x-signature=Qw7zY4DA%2FUDw5W29os%2F2xq27xWU%3D&x-signature-webp=PoryoUnQ0vZnZPPwzc544uWjBbs%3D
Axioo Mybook Hype 5 (X3) JKT48 R5 3500/8GB/256/DOS/BLUE,"R5 3500/8GB/256/DOS/14""FHD IPS/BLUE",4425,Axioo,laptop,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/img/VqbcmM/2024/7/13/c3c0562f-df44-4ba5-b183-43d208678823.png~tplv-aphluv4xwc-resize-jpeg:700:0.jpeg?lk3s=0ccea506&x-expires=1769163562&x-signature=5YXL3D2vjMRswNHZaUajEtQYYVw%3D&x-signature-webp=7iUZxrP6W3%2FxN%2F9pc3PYsbSQi%2B0%3D
Axioo Mybook Hype 5 (X3) JKT48 R5 3500/8GB/256/W11/GREY,"R5 3500/8GB/256/W11/14""FHD IPS/GREY",4725,Axioo,laptop,https://axiooworld.com/uploads/products/a6db26b9-a01e-40f2-a45a-79c275d6a4ed.png?h=554&w=732&s=0bd6e88894ac4c1c10ef23a7504e9551
Axioo Mybook Hype 5 (X3) JKT48 R5 3500/8GB/256/W11/BLUE,"R5 3500/8GB/256/W11/14""FHD IPS/BLUE",4725,Axioo,laptop,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/img/VqbcmM/2024/12/1/2631145c-89f5-4a23-a12c-666e20da9100.jpg~tplv-aphluv4xwc-resize-jpeg:700:0.jpeg?lk3s=0ccea506&x-expires=1769163370&x-signature=dnjOshPak6mJauFxUbwHFn1%2FyCw%3D&x-signature-webp=h%2B%2FkBFkwv4J9aJa1eIEWn64caFM%3D
Axioo Mybook Hype 5 (X3) LOLLIPOP R5 3500/8GB/256/W11/BLUE,"R5 3500/8GB/256/W11/14""FHD IPS/BLUE",4725,Axioo,laptop,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/img/VqbcmM/2024/12/1/2631145c-89f5-4a23-a12c-666e20da9100.jpg~tplv-aphluv4xwc-resize-jpeg:700:0.jpeg?lk3s=0ccea506&x-expires=1769163370&x-signature=dnjOshPak6mJauFxUbwHFn1%2FyCw%3D&x-signature-webp=h%2B%2FkBFkwv4J9aJa1eIEWn64caFM%3D
Axioo Mybook Hype 5 (X3) LOLLIPOP R5 3500/8GB/256/W11/PURPLE,"R5 3500/8GB/256/W11/14""FHD IPS/PURPLE",4725,Axioo,laptop,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/img/VqbcmM/2024/12/1/63232a24-0c5b-4e88-a6a7-7867b5b5f7cf.jpg~tplv-aphluv4xwc-resize-jpeg:700:0.jpeg?lk3s=0ccea506&x-expires=1769163346&x-signature=CD9n7RvrWvWkPx3e2OsJLuDGUhg%3D&x-signature-webp=6o8UB4wYT8X0X6%2FOecRIu7LyJGM%3D
Axioo Mybook Hype 5 (X3) LOLLIPOP R5 3500/8GB/256/W11/PINK,"R5 3500/8GB/256/W11/14""FHD IPS/PINK",4725,Axioo,laptop,https://p19-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/img/VqbcmM/2024/12/1/8862207c-9e2a-4e6c-a140-2b07eaf625de.jpg~tplv-aphluv4xwc-resize-jpeg:700:0.jpeg?lk3s=0ccea506&x-expires=1769163316&x-signature=ZKw%2BHfjYNpE6TLaxir8h6cGaH3I%3D&x-signature-webp=vp4J68oSiKPikhWJji7l%2BZUZAp8%3D
Axioo Mybook Hype 5 (X5) R5 5560/8GB/DOS/GREY,"R5 5560/8GB/256/DOS/14""FHD IPS/GREY",5125,Axioo,laptop,https://th.bing.com/th/id/OIP.mJT5DWuarAjd7cj2QkBV_gHaHa?w=209&h=209&c=7&r=0&o=7&dpr=1.3&pid=1.7&rm=3
Axioo Mybook Hype 5 (X5) R5 5560/8GB/DOS/BLUE,"R5 5560/8GB/256/DOS/14""FHD IPS/BLUE",5125,Axioo,laptop,https://th.bing.com/th/id/OIP.mJT5DWuarAjd7cj2QkBV_gHaHa?w=209&h=209&c=7&r=0&o=7&dpr=1.3&pid=1.7&rm=3
Axioo Mybook Hype 5 (X5-2) R5 7430/8GB/256/DOS/GREY,"R5 7430/8GB/256/DOS/14""FHD IPS/GREY",5325,Axioo,laptop,https://down-id.img.susercontent.com/file/id-11134207-7rbkd-m78wty2uvkm8a2
Axioo Mybook Hype 5 (X5-2) R5 7430/8GB/256/DOS/BLUE,"R5 7430/8GB/256/DOS/14""FHD IPS/BLUE",5325,Axioo,laptop,https://down-id.img.susercontent.com/file/id-11134207-7rbkd-m78wty2uvkm8a2
Axioo Mybook Hype 5 (X5) R5 5560/8GB/256/W11/GREY,"R5 5560/8GB/256/W11/14""FHD IPS/GREY",5475,Axioo,laptop,https://axiooworld.com/uploads/products/252cc33d-51dd-4165-84fc-c22b0c8d1359.png?h=554&w=732&s=9fa7d0617a3a98d3729a40262d746514
Axioo Mybook Hype 5 (X5) R5 5560/8GB/256/W11/BLUE,"R5 5560/8GB/256/W11/14""FHD IPS/BLUE",5475,Axioo,laptop,https://tse1.mm.bing.net/th/id/OIP.iG-X1vuECzoWuw0rEVllWgHaHa?rs=1&pid=ImgDetMain&o=7&rm=3
Axioo Mybook Hype 5 (X5) R5 5560/16GB/256/W11/GREY,"R5 5560/16GB/256/W11/14""FHD IPS/GREY",5800,Axioo,laptop,https://axiooworld.com/uploads/products/252cc33d-51dd-4165-84fc-c22b0c8d1359.png?h=554&w=732&s=9fa7d0617a3a98d3729a40262d746514
Axioo Mybook Hype 5 (X5) R5 5560/16GB/256/W11/BLUE,"R5 5560/16GB/256/W11/14""FHD IPS/BLUE",5800,Axioo,laptop,https://tse1.mm.bing.net/th/id/OIP.iG-X1vuECzoWuw0rEVllWgHaHa?rs=1&pid=ImgDetMain&o=7&rm=3
Axioo Mybook Hype 5 (X5-2) R5 7430/16GB/256/W11/GREY,"R5 7430/16GB/256/W11/14""FHD IPS/GREY",5950,Axioo,laptop,https://axiooworld.com/uploads/products/252cc33d-51dd-4165-84fc-c22b0c8d1359.png?h=554&w=732&s=9fa7d0617a3a98d3729a40262d746514
Axioo Mybook Hype 5 (X5-2) R5 7430/16GB/256/W11/BLUE,"R5 7430/16GB/256/W11/14""FHD IPS/BLUE",5950,Axioo,laptop,https://axiooworld.com/uploads/products/252cc33d-51dd-4165-84fc-c22b0c8d1359.png?h=554&w=732&s=9fa7d0617a3a98d3729a40262d746514
Axioo Mybook Hype 5 (X6) R5 6600/W11/GREY,"R5 6600H/16GB/512/W11/14""FHD IPS/GREY",7350,Axioo,laptop,https://p19-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/img/VqbcmM/2024/10/24/aa8526c9-2418-497e-b650-49eeb7773dc4.jpg~tplv-aphluv4xwc-resize-jpeg:700:0.jpeg?lk3s=0ccea506&x-expires=1769163015&x-signature=0KN3KHEXW0TX8rblfhRbZxjHKSA%3D&x-signature-webp=fZ%2BOj2eLuhND24Wx4kljPHy6oNE%3D
Axioo Mybook Hype 7 (X7) R7 5700/8GB/DOS/GREY,"R7 5700/8GB/512/DOS/14""FHD/GREY",6150,Axioo,laptop,https://orbit.co.id/assets/uploads/2024/12/7497fe05-08ea-49c8-91d9-1a8c483e4812.jpg
Axioo Mybook Hype 7 (X7) R7 5700/8GB/W11/GREY,"R7 5700/8GB/512/W11/14""FHD/GREY",6350,Axioo,laptop,https://orbit.co.id/assets/uploads/2024/12/7497fe05-08ea-49c8-91d9-1a8c483e4812.jpg
Axioo Mybook Hype 7 (X7) R7 5825/8GB/512/DOS/BLUE,"R7 5825/8GB/512/DOS/14""FHD/BLUE",6200,Axioo,laptop,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/img/VqbcmM/2024/12/4/99ef13f3-fdc1-443e-9981-916ebc3e5d22.jpg~tplv-aphluv4xwc-resize-jpeg:700:0.jpeg?lk3s=0ccea506&x-expires=1769161299&x-signature=QaFa9SctQrtrUGpd2Rv2AEU0bg4%3D&x-signature-webp=nIEcmKRPL55BHbdH1%2FWK2XsRY9g%3D
Axioo Mybook Hype 7 (X7) R7 5825/8GB/512/DOS/GREY,"R7 5825/8GB/512/DOS/14""FHD/GREY",6200,Axioo,laptop,https://p19-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/img/VqbcmM/2024/11/20/0109e7a3-68f8-44c5-a855-0bf4ff285459.png~tplv-aphluv4xwc-resize-jpeg:700:0.jpeg?lk3s=0ccea506&x-expires=1769161356&x-signature=Sj5ALlm6%2Bhoyt6jEJFBfl%2B7jlpU%3D&x-signature-webp=A9PAq2dQNY%2B1oJ4mfM9LBp93SrY%3D
Axioo Mybook Hype 7 (X7) R7 5700/16GB/DOS/GREY,"R7 5700/16GB/512/DOS/14""FHD/GREY",6450,Axioo,laptop,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/img/VqbcmM/2024/12/4/a86c633c-9c5c-4ef7-9bdd-70aa8447243d.jpg~tplv-aphluv4xwc-white-pad-v1:1600:1600.jpeg?lk3s=0ccea506&x-expires=1769161431&x-signature=OGTmFJ0MWVx0oB2i152myynlDqs%3D&x-signature-webp=x0SZjmCfODzsSdakboWJaTCS0Lg%3D
Axioo Mybook Hype 7 (X7) R7 5700/16GB/W11/GREY,"R7 5700/16GB/512/W11/14""FHD/GREY",6650,Axioo,laptop,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/img/VqbcmM/2024/2/6/665e4f0d-0133-4c15-a1cd-ec0094333761.jpg~tplv-aphluv4xwc-resize-jpeg:700:0.jpeg?lk3s=0ccea506&x-expires=1769161457&x-signature=R2XyqgpXhSytwoTFDuha395zQME%3D&x-signature-webp=yxYZITcKldyVKWoxwl4glq2uH5g%3D
Axioo Mybook Hype 7 (X7) R7 5825/16GB/512/DOS/GREY,"R7 5825/16GB/512/DOS/14""FHD/GREY",6450,Axioo,laptop,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/img/VqbcmM/2024/12/6/e6172212-7be8-41be-9100-7f6efc8070af.png~tplv-aphluv4xwc-resize-jpeg:700:0.jpeg?lk3s=0ccea506&x-expires=1769161489&x-signature=dBmWE6nQaHbxMLg68SFQHpl8XDo%3D&x-signature-webp=DkCCwXCrW9jpfCBOmta1%2FxfmXdo%3D
Axioo PONGO 725 DOS,"I7 12650H/16GB/512/RTX2050 4GB/DOS/15.6""FHD/PORT RJ45/3Y/GREY",9545,Axioo,laptop,https://axiooworld.com/uploads/products/44eb38e4-874f-46dd-92e7-580502b232f3.png?h=554&w=732&s=c56328c1f4912c4722e4f3e90bb4842b
Axioo PONGO 725 W11,"I7 12650H/16GB/512/RTX2050 4GB/W11/15.6""FHD/PORT RJ45/3Y/GREY",9845,Axioo,laptop,https://axiooworld.com/uploads/products/a4dca805-0f67-47e3-ab29-88a79c7cf483.png?h=554&w=732&s=b04017704055bcd67f608b631754bac7
MSI MODERN 14-C12MO.1058,"I3 1215U/8GB/256/W11+OHS21/14""FHD IPS/2Y/BLACK",5600,MSI,laptop,https://els.id/wp-content/uploads/2023/09/Modern-14-C11M-2.png
MSI MODERN 14-C12MO.1246,"I3 1215U/8GB/256/W11+OHS21/14""FHD IPS/2Y/SILVER",5600,MSI,laptop,https://asset.msi.com/resize/image/global/product/product_168974719493480c4e090deebe413ef445cef0ec7d.png62405b38c58fe0f07fcef2367d8a9ba1/1024.png
MSI MODERN 14-C12MO.1253,"I3 1215U/8GB/512/W11+OHS21/14""FHD IPS/BL/SILVER",6200,MSI,laptop,https://p19-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/img/VqbcmM/2024/8/7/b50f9bc9-9a46-47b8-bad1-915df55c11fc.jpg~tplv-aphluv4xwc-resize-jpeg:700:0.jpeg?lk3s=0ccea506&x-expires=1769161881&x-signature=5a3Ni7JfPijmrygz9sMiQvgmpAg%3D&x-signature-webp=0ENabgoS5H%2BEKXDVXN3wOLWlyug%3D
MSI MODERN 14-C12MO.1282,"I5 1235U/16GB/512/W11+OHS21/14""FHD IPS/BL/2Y/SILVER",8100,MSI,laptop,https://p19-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/img/VqbcmM/2024/8/7/b50f9bc9-9a46-47b8-bad1-915df55c11fc.jpg~tplv-aphluv4xwc-resize-jpeg:700:0.jpeg?lk3s=0ccea506&x-expires=1769161881&x-signature=5a3Ni7JfPijmrygz9sMiQvgmpAg%3D&x-signature-webp=0ENabgoS5H%2BEKXDVXN3wOLWlyug%3D
MSI THIN 15-B12UCX.2299,"I5 12450H/8GB/512/RTX2050 4GB/W11/15.6""FHD IPS/SINGLE BL BLUE/COSMOS GREY",9250,MSI,laptop,https://www.softcom.co.id/wp-content/uploads/2024/02/9S7-16R831-1434-2.jpg
MSI THIN 15-B13UCX.2410,"I5 13420H/8GB/512/RTX2050 4GB/W11/15.6""FHD IPS/SINGLE BL BLUE/COSMOS GREY",10395,MSI,laptop,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/img/VqbcmM/2024/12/24/86f06b87-ec35-4302-8302-38580b863a09.png~tplv-aphluv4xwc-resize-jpeg:700:0.jpeg?lk3s=0ccea506&x-expires=1769162038&x-signature=EP3pbsug9Dd4QIxJ0l9d%2Fya0JK8%3D&x-signature-webp=96LvX%2BOi3siqyK3QyLafc7QIWwA%3D
MSI THIN 15-B12UC.2411,"I5 12450H/8GB/512/RTX3050 4GB/W11/15.6""FHD IPS/SINGLE BL BLUE/COSMOS GREY",10200,MSI,laptop,https://asset.msi.com/resize/image/global/product/product_17038368025ae92d6d432a917c384b6920f654459d.png62405b38c58fe0f07fcef2367d8a9ba1/1024.png
MSI THIN 15-B12UCX.2413,"I7 12650H/8GB/512/RTX2050 4GB/W11/15.6""FHD IPS/SINGLE BL BLUE//2Y/COSMOS GREY",9850,MSI,laptop,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/img/VqbcmM/2025/3/12/cba0fea8-82df-405e-9b8f-d365830d797a.jpg~tplv-aphluv4xwc-resize-jpeg:700:0.jpeg?lk3s=0ccea506&x-expires=1769162117&x-signature=uxIzsExjqisAjv1xbPpYEJ9rD0A%3D&x-signature-webp=VqzbipLUnIMoFDjvVbHHbAW8Y%2FA%3D
MSI THIN 15-B13UCX.2408,"I7 13620H/8GB/512/RTX2050 4GB/W11/15.6""FHD IPS/SINGLE BL BLUE/2Y/COSMOS GREY",11100,MSI,laptop,https://id.msi.com/Laptop/Thin-15-B13UX/Gallery
MSI THIN 15-B12UC.2405,"I7 12650H/8GB/512/RTX3050 4GB/W11/15.6""FHD IPS/SINGLE BL BLUE/2Y/COSMOS GREY",10750,MSI,laptop,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/9c71a052fe3c4f7c9fe3b51831641ff9~tplv-aphluv4xwc-resize-jpeg:700:0.jpeg?lk3s=0ccea506&x-expires=1769162202&x-signature=23SKfQ9CbFNyj7yTDuyfJ3R7fbw%3D&x-signature-webp=vz%2FsbaiSFiRf8mb%2Bn3utJO7uTTU%3D
MSI THIN 15-B13UC.2407,"I7 13620H/8GB/512/RTX3050 4GB/W11/15.6""FHD IPS/SINGLE BL BLUE/2Y/COSMOS GREY",12400,MSI,laptop,https://asset.msi.com/resize/image/global/product/product_1711524151fac8d756d242bdc9411e8406c4458653.png62405b38c58fe0f07fcef2367d8a9ba1/1024.png
MSI THIN 15-B12VE.2292,"I7 12650H/8GB/512/RTX4050 6GB/W11/15.6""FHD IPS/SINGLE BL BLUE/2Y/COSMOS GREY",12900,MSI,laptop,https://asset.msi.com/resize/image/global/product/product_1711524151fac8d756d242bdc9411e8406c4458653.png62405b38c58fe0f07fcef2367d8a9ba1/1024.png
MSI CYBORG 15-A13VEK.844,"I7 13620H/16GB/512/RTX4050 6GB/W11+OHS21/15.6""FHD/4-ZONE RGB BL/2Y/BLACK",15000,MSI,laptop,https://asset.msi.com/resize/image/global/product/product_1710832427221ddfe311d964a72524b062853b9cf6.png62405b38c58fe0f07fcef2367d8a9ba1/1024.png
MSI CYBORG 15-A13VFK.1434,"I7 13620H/16GB/SSD 1TB/RTX4060 8GB/W11+OHS21/15.6""FHD IPS/4-ZONE RGB BL/BLACK",16000,MSI,laptop,https://id.msi.com/Laptop/Cyborg-15-A13VX/Gallery
MSI PULSE 16-C1VFKG.070,"Intel Core Ultra 9 185H/16GB/SSD 1TB/RTX4060 8GB/W11+OHS21/16""QHD+ IPS/24-ZONE RGB BL W/ ANTI GHOST KEY (99KEY)/2Y/BLACK",26300,MSI,laptop,https://asset.msi.com/resize/image/global/product/product_1711614279a6142f2c716c131f91056bd0a8191219.png62405b38c58fe0f07fcef2367d8a9ba1/1024.png
ZYREX BUNAKEN BLACK (NO BAG),"N4020/4GB/SSD 256GB+64GB eMMC/W10/14""/2Y/BLACK/NO BAG",2245,Zyrex,laptop,https://anekaniagaglobal.co.id/uploads/product_image/image/1381/medium_Zyrex_Bunaken.jpg
ZYREX D-TECH,"R5 3500/16GB/256/W11/14""/2Y/BLUE",4200,Zyrex,laptop,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/bc198eca3545464496ecc625abdc4d7f~tplv-aphluv4xwc-white-pad-v1:1600:1600.jpeg?lk3s=0ccea506&x-expires=1769162565&x-signature=yU%2B4ZiM%2Fy%2BIoBwzAAD2426qcWEk%3D&x-signature-webp=Sx3fh5Hv8D2ReIY%2BioFN8ZCiLck%3D
